"","Actual","Predicted"
"80",1,0.544963804238023
"81",1,0.435765690444809
"82",1,0.50079543002277
"83",1,0.399899957469145
"84",1,0.596340758742878
"85",1,0.165802126080778
"86",1,0.176383193590742
"87",1,0.770811717735607
"88",1,0.491462278513272
"89",1,0.63965670638495
"90",1,0.129515426592678
"91",1,0.40255127989379
"92",1,0.520875737516033
"93",1,0.44628076796834
"94",1,0.640028663970645
"95",1,0.731582269055831
"96",1,0.647452809615806
"97",1,0.215492922150356
"98",1,0.362931193620836
"99",1,0.360332949139409
"100",1,0.566852980298191
"101",1,0.86045955426629
"102",1,0.148753108664681
"103",1,0.112864719909091
"104",1,0.175628377279073
"105",1,0.195731940710703
"106",1,0.422558659608174
"107",1,0.838348608819677
"108",1,0.341898848877908
"109",1,0.356822500235935
"110",0,0.130654221384829
"111",0,0.576610562790466
"112",0,0.491758644918049
"113",0,0.161851510518721
"114",0,0.244138474266804
"115",0,0.105695489886787
"116",0,0.132449485551173
"117",0,0.790386051392938
"118",0,0.332554124414663
"119",0,0.400448713621019
"120",0,0.172940875137363
"121",0,0.171442370433799
"122",0,0.129198075589829
"123",0,0.638216884431586
"124",0,0.37646817898417
"125",0,0.199339053480017
"126",0,0.390062420254754
"127",0,0.67350201546618
"128",0,0.386171577372383
"129",0,0.269175259405684
"130",0,0.481036383109764
"131",0,0.714921300004911
"132",0,0.295444718467574
"133",0,0.317529576762264
"134",0,0.497857839694299
"135",0,0.440825539494927
"136",0,0.424085898869964
"137",0,0.106172218711144
"138",0,0.100341392298333
"139",0,0.197568375783383
"140",0,0.278903334747201
"141",0,0.337454852184136
"142",0,0.382875763069943
"143",0,0.364726108358983
"144",0,0.231771225176509
"145",0,0.363519809451331
"146",0,0.222931294721344
"147",0,0.102109171976803
"148",0,0.357466034321194
"149",0,0.346395124533389
"150",0,0.187338304722498
"151",0,0.108354281548194
"152",0,0.281505261405284
"153",0,0.664830594738273
"154",0,0.117893038947257
"155",0,0.304692365506247
"156",0,0.686470118497718
"157",0,0.548809941914643
"158",0,0.354181280780138
"159",0,0.662425159067874
"160",0,0.273978901281038
"161",0,0.0986172270704921
"162",0,0.135241737059664
"163",0,0.140358308622414
"164",0,0.165025939700734
"165",0,0.560913172691531
"166",0,0.410458660927068
"167",0,0.502078796961821
"168",0,0.423792325143472
"169",0,0.22894656800481
"170",0,0.295374204380996
"171",0,0.204508254721607
"172",0,0.497598344091865
"173",0,0.471595154449439
"174",0,0.0846974478537521
"175",0,0.251702279103432
"176",0,0.113544875798848
"177",0,0.206386729742976
"178",0,0.279381478706977
"179",0,0.127989573134046
"180",0,0.19493558447839
"181",0,0.0997692147850077
"182",0,0.225731808225576
"183",0,0.243986524024682
"184",0,0.0872142323934514
"185",0,0.156427032142427
"186",0,0.261807102375687
"187",0,0.586307192947715
"188",0,0.105061398245088
"189",0,0.207031067851527
"190",0,0.323129025587605
"191",0,0.0835944162217753
"192",0,0.330548928118069
"193",0,0.100454738436526
"194",0,0.0675176320244393
"195",0,0.157938160797371
"196",0,0.103454460282763
"197",0,0.137364193779831
"198",0,0.0841653616044082
"199",0,0.120229631258908
"200",0,0.0960063323519408
"201",0,0.270860161261516
"202",0,0.0836697721880811
"203",0,0.0670032596622942
"204",1,0.941453026559831
"205",1,0.795632873590691
"206",1,0.499984720170736
"207",1,0.561017358252355
"208",1,0.790816342191472
"209",1,0.469212776283667
"210",1,0.449696017170039
"211",1,0.304279735868877
"212",1,0.419329518522418
"213",1,0.470314652876629
"214",1,0.570714976415831
"215",1,0.603230950751291
"216",1,0.314764095686407
"217",1,0.388982820966226
"218",1,0.477960236049659
"219",1,0.323599331343649
"220",1,0.679604388167001
"221",1,0.301993156479216
"222",1,0.893841703913532
"223",1,0.584373209013149
"224",1,0.342947892853766
"225",1,0.133510692262852
"226",1,0.712166046218626
"227",1,0.436132744941655
"228",1,0.662420376413303
"229",1,0.149959935725283
"230",1,0.641951158513352
"231",1,0.690172252402781
"232",1,0.496129852957193
"233",1,0.45829492937177
"234",1,0.501680885058084
"235",1,0.431691208316022
"236",1,0.205917342825645
"237",1,0.577917987437623
"238",1,0.579058907051068
"239",1,0.446063662390874
"240",1,0.461071274401201
"241",1,0.333025260565656
"242",1,0.368659076176386
"243",1,0.59126176457479
"244",1,0.249721064751925
"245",1,0.208290673587712
"246",1,0.290612584267487
"247",1,0.594958440578037
"248",1,0.462656408003787
"249",1,0.361130660299083
"250",1,0.519268817243399
"251",1,0.500876354829198
"252",1,0.518485995978056
"253",1,0.245886747870584
"254",0,0.22765094598021
"255",0,0.42332535640908
"256",0,0.418187611272699
"257",0,0.285637346519076
"258",0,0.373837503836102
"259",0,0.0820841608748477
"260",0,0.259854230380818
"261",0,0.327403344272712
"262",0,0.146904066233864
"263",0,0.339417548987754
"264",0,0.23518924098752
"265",0,0.294974931581417
"266",0,0.791783276874019
"267",0,0.222868201928987
"268",0,0.252501373209578
"269",0,0.202570382095452
"270",0,0.366546126123535
"271",0,0.127005792404542
"272",0,0.645442884508762
"273",0,0.837294715038187
"274",0,0.323273878241022
"275",0,0.306654878524484
"276",0,0.439351795032616
"277",0,0.384850694599046
"278",0,0.206311807950062
"279",0,0.504693822414419
"280",0,0.216803208280095
"281",0,0.280705593152352
"282",0,0.516669004696835
"283",0,0.232659601878102
"284",0,0.137608419104236
"285",0,0.323121505492414
"286",0,0.157443374159951
"287",0,0.374883817302294
"288",0,0.463695766066064
"289",0,0.110415205369792
"290",0,0.328686626313476
"291",0,0.181670428203581
"292",0,0.183500053121318
"293",0,0.572637469820301
"294",0,0.313556032483321
"295",0,0.388808737386021
"296",0,0.450230861426183
"297",0,0.125005911115613
"298",0,0.261595197107866
"299",0,0.292695439682492
"300",0,0.320831454170628
"301",0,0.115144691697602
"302",0,0.211557416686604
"303",0,0.101888265053721
"304",0,0.0747392455400161
"305",0,0.232219353740059
"306",0,0.10783183068627
"307",0,0.269844772698899
"308",0,0.408880633368983
"309",0,0.68781789605751
"310",0,0.194270817398102
"311",0,0.0824461541153362
"312",0,0.102431918836771
"313",0,0.330541503419723
"314",0,0.52946583454327
"315",0,0.101052836030515
"316",0,0.166556787487574
"317",0,0.451202497486357
"318",0,0.123034446422548
"319",0,0.0665162159161713
"320",0,0.0525815495401373
"321",0,0.16711059630661
"322",0,0.316105673888433
"323",0,0.193947874951072
"324",0,0.221655606079389
"325",0,0.122115855939359
"326",0,0.346473184506417
"327",0,0.0964445170370583
"328",0,0.130267822503819
"329",0,0.100587827864723
"330",0,0.359294148871269
"331",0,0.40919358872478
"332",0,0.394932150811523
"333",0,0.13241981334386
"334",0,0.204898166228791
"335",0,0.270511397891241
"336",0,0.116035283797813
"337",0,0.0907798131965024
"338",0,0.131150789038233
"339",0,0.0703950380012169
"340",0,0.0581347779527658
"341",0,0.164812882209699
"342",0,0.368297243406856
"343",0,0.196420920348268
"344",0,0.225055781639316
"345",0,0.0775166572730387
"346",0,0.213086282481444
"347",0,0.111379549008057
"348",0,0.228899657123806
"349",0,0.176784194168013
"350",0,0.486507228378415
"351",0,0.237781860437711
"352",0,0.248472628551861
"353",0,0.24274189811612
"354",0,0.223640166642943
"355",0,0.207116516907344
"356",0,0.164014415481778
"357",0,0.173752999919806
"358",1,0.647732349391719
"359",1,0.842328553561045
"360",1,0.545470305400289
"361",1,0.805147204974914
"362",1,0.594172916800295
"363",1,0.428794859560917
"364",1,0.697511755568509
"365",1,0.472078499163796
"366",1,0.287524858946301
"367",1,0.237305718951752
"368",1,0.168479153925086
"369",1,0.63967254122987
"370",1,0.528278203618804
"371",1,0.596372447779864
"372",1,0.152194516680831
"373",1,0.462469578402449
"374",1,0.26847421669725
"375",1,0.230927791516922
"376",1,0.1896929229922
"377",1,0.72226458617347
"378",1,0.526810259199032
"379",1,0.231808313735615
"380",1,0.713828829849447
"381",1,0.33840874095269
"382",1,0.193015330641737
"383",1,0.187221737029385
"384",1,0.122117321819853
"385",1,0.135291810605982
"386",0,0.569411072074313
"387",0,0.19271393337071
"388",0,0.103191731191442
"389",0,0.130513930625679
"390",0,0.135657848530503
"391",0,0.509171855822538
"392",0,0.153094967511603
"393",0,0.20962906022192
"394",0,0.125457186768116
"395",0,0.304998454630165
"396",0,0.884226367741946
"397",0,0.218089564725195
"398",0,0.187943516666105
"399",0,0.460838924299474
"400",0,0.102590635279732
"401",0,0.190774502782623
"402",0,0.189145997065878
"403",0,0.158817426208991
"404",0,0.0546412996567535
"405",0,0.170223212662238
"406",0,0.108064256343025
"407",0,0.358138148979587
"408",0,0.375716225608354
"409",0,0.334073201526509
"410",0,0.126324105919733
"411",0,0.130972634735671
"412",0,0.162626545152779
"413",0,0.176590182369731
"414",0,0.176660429583451
"415",0,0.275933412147907
"416",0,0.132189358248023
"417",0,0.348500499616225
"418",0,0.694961518258749
"419",0,0.0658288324483907
"420",0,0.143194550262104
"421",0,0.262198678639499
"422",0,0.211357934574814
"423",0,0.138192903927092
"424",0,0.668282442040087
"425",0,0.072912247559761
"426",0,0.160578398799554
"427",0,0.259842587781118
"428",0,0.253314303354461
"429",0,0.130715981472709
"430",0,0.241320983443324
"431",0,0.0881769832286318
"432",0,0.16796911223437
"433",0,0.111774782823433
"434",0,0.115867023070971
"435",0,0.116870020158408
"436",0,0.112460258129246
"437",0,0.0825888147364496
"438",0,0.466400984569346
"439",0,0.245427268480091
"440",0,0.336832775971282
"441",0,0.0801647774412102
"442",0,0.0626676505065268
"443",0,0.116121064375586
"444",0,0.0499027433794837
"445",0,0.309092744166155
"446",0,0.269136478185414
"447",0,0.21915674551569
"448",0,0.0611065081999396
"449",0,0.4969811976934
"450",0,0.334578288512131
"451",0,0.102949018652741
"452",0,0.26009329446811
"453",0,0.109958854222915
"454",0,0.181860851388156
"455",0,0.230016289322098
"456",0,0.247759877236248
"457",0,0.141532121619427
"458",0,0.064581219050175
"459",0,0.0669291437643217
"460",0,0.152918032180135
"461",0,0.0533920147141751
"462",0,0.293043636437148
"463",0,0.225499434863993
"464",0,0.0893247440502611
"465",0,0.165823361829958
"466",0,0.104073701160443
"467",0,0.176530044989247
"468",0,0.0691592515328118
"469",0,0.17863575502251
"470",0,0.0935695135287957
"471",0,0.10001836213763
"472",0,0.415959762489493
"473",0,0.0550921082230894
"474",0,0.152135407447791
"475",0,0.0561340367006547
"476",0,0.145888439982399
"477",0,0.204722045469543
"478",0,0.211485665607471
"479",0,0.0649472162682097
"480",0,0.12824717261582
"481",0,0.180471023259031
"482",0,0.110048947724754
"483",0,0.0933024402591307
"484",0,0.0741454689284345
"485",0,0.0621030757006123
"486",0,0.235565503174058
"487",0,0.161006446363629
"488",0,0.69031829426772
"489",0,0.103640154144698
"490",0,0.187081508192568
"491",0,0.129264290811315
"492",0,0.0857913995832977
"493",0,0.0720852684250219
"494",0,0.144342797974225
"495",0,0.0572978392570057
"496",0,0.0992645022762258
"497",0,0.12685488917496
"498",0,0.129185832952463
"499",0,0.128244598891584
"500",0,0.0987789735932783
"501",0,0.0733963416728805
"502",0,0.167777937194761
"503",0,0.057882727373372
"504",0,0.0605677538182346
"505",0,0.108969945968424
"506",0,0.053771588421764
"507",0,0.176037987447324
"508",0,0.0702621884357462
"509",0,0.0882211199713064
"510",0,0.117427564476693
"511",0,0.17690810159046
"512",0,0.374287548554204
"513",0,0.198373865956384
"514",1,0.25305935916484
"515",1,0.635724584465251
"516",1,0.200886094823043
"517",1,0.211329810213522
"518",1,0.260196348556327
"519",1,0.418666295164002
"520",1,0.393581555788287
"521",1,0.435730358887364
"522",1,0.15909738792974
"523",1,0.07182743093694
"524",1,0.341302198240156
"525",1,0.113504979358095
"526",1,0.562906538020393
"527",1,0.628272297936146
"528",1,0.134473127838141
"529",1,0.0621112994354802
"530",1,0.445750591651377
"531",1,0.479358581822511
"532",1,0.65999290319129
"533",1,0.0981045301840181
"534",1,0.126977891982765
"535",1,0.604172096843244
"536",1,0.303516083382302
"537",1,0.0990115834203743
"538",1,0.052683309759017
"539",1,0.113494201556004
"540",1,0.129033540672201
"541",1,0.202945334795844
"542",0,0.217902709525664
"543",0,0.0714641548334641
"544",0,0.135043874932714
"545",0,0.131383435417668
"546",0,0.143664257656646
"547",0,0.092729702122869
"548",0,0.212592021189717
"549",0,0.102424082699112
"550",0,0.120472619878893
"551",0,0.528518063152732
"552",0,0.0914472657523816
"553",0,0.195827346294803
"554",0,0.095721331750977
"555",0,0.0955724138190431
"556",0,0.24444979003881
"557",0,0.0652927091446628
"558",0,0.140947252544152
"559",0,0.190286982386034
"560",0,0.0514803805293596
"561",0,0.745854233109846
"562",0,0.0871050322617053
"563",0,0.0602169703931723
"564",0,0.0857704785161955
"565",0,0.12412290544685
"566",0,0.259052913097198
"567",0,0.068697274921765
"568",0,0.12146290672091
"569",0,0.0350247983321756
"570",0,0.0639202546393914
"571",0,0.0617002993717462
"572",0,0.0480175925120391
"573",0,0.0483597390644472
"574",0,0.0916306264675807
"575",0,0.0648491032656537
"576",0,0.499090021091403
"577",0,0.13581595614254
"578",0,0.169191676797922
"579",0,0.041363361273079
"580",0,0.0599786533157353
"581",0,0.139133268816849
"582",0,0.0461121905155729
"583",0,0.0869449740885279
"584",0,0.102886332309454
"585",0,0.164268525089332
"586",0,0.0754892128538403
"587",0,0.103451432362071
"588",0,0.0501411127979331
"589",0,0.0963372531467897
"590",0,0.0734922488357437
"591",0,0.0430269370257709
"592",0,0.0591683553457897
"593",0,0.15626983644231
"594",0,0.0502333410042624
"595",0,0.0714513139766778
"596",0,0.045928148361658
"597",0,0.0637962583834322
"598",0,0.0454045196307275
"599",0,0.416290628483217
"600",0,0.200120708728849
"601",0,0.0439932169050461
"602",0,0.0365751234496833
"603",0,0.062872327083686
"604",0,0.0463659708188442
"605",0,0.072115720348247
"606",0,0.051948884140303
"607",0,0.0656429353838977
"608",0,0.0920635568044647
"609",0,0.157272907591032
"610",0,0.144873604287807
"611",0,0.0351315812163489
"612",0,0.0310115813301328
"613",0,0.0303546941773493
"614",0,0.114038866838411
"615",0,0.170136058491745
"616",0,0.0442545713293924
"617",0,0.0728446846172495
"618",0,0.0938595032624055
"619",0,0.0895400340120779
"620",0,0.254506767959391
"621",0,0.0595060111807632
"622",0,0.208181564069282
"623",0,0.120495766247488
"624",0,0.040622593642528
"625",0,0.0729128880817981
"626",0,0.073426395740939
"627",0,0.0457696371270731
"628",0,0.071663924080551
"629",0,0.0497463984826452
"630",0,0.0551439058173816
"631",0,0.0428727136985902
"632",0,0.110980351729338
"633",0,0.041921255370234
"634",0,0.0533554469417642
"635",0,0.102543722481768
"636",0,0.0844722565368575
"637",0,0.037304618088884
"638",0,0.0516060547550674
"639",0,0.110735507330037
"640",0,0.051781529041809
"641",0,0.0935984711425786
"642",0,0.145996255558448
"643",0,0.125438058473454
"644",0,0.0926002688968342
"645",0,0.193538656972343
"646",0,0.0884188803558783
"647",0,0.0416024865284451
"648",0,0.104240083569484
"649",0,0.0589023225915919
"650",0,0.0333798842847669
"651",0,0.035066412581646
"652",0,0.0562925251540203
"653",0,0.0579777306877952
"654",0,0.112407795331044
"655",0,0.19008332997459
"656",0,0.0410774036784528
"657",0,0.0627742210665013
"658",0,0.0439605091189395
"659",0,0.0406845079990801
"660",0,0.0518314591131799
"661",0,0.0729645406006851
"662",0,0.396479127369736
"663",0,0.0485550623433918
"664",0,0.0297499157833135
"665",0,0.0388500074224495
"666",0,0.0401338808278046
"667",0,0.0503097253882963
"668",0,0.0405140469283355
"669",0,0.0326108373570611
"670",0,0.033645651082192
"671",0,0.0547301605625391
"672",0,0.0709994274575685
"673",0,0.0341199019264896
"674",0,0.0382711421898039
"675",0,0.0708235813001934
"676",0,0.0968102167075498
"677",0,0.0442244420916391
"678",0,0.189675175419277
"679",0,0.0598643263022243
"680",0,0.0505623046032228
"681",1,0.0262255433553393
"682",1,0.204555584709887
"683",0,0.28956290042302
"684",0,0.0549973133199772
"685",0,0.0438807667225643
"686",0,0.0897264679157534
"687",0,0.259911042807606
"688",0,0.0843645857752503
"689",0,0.209985314871071
"690",0,0.091342845614671
"691",0,0.0263325118993811
"692",0,0.026849927384124
"693",0,0.0414634329457754
"694",0,0.101429613030939
"695",0,0.0455595265298165
"696",0,0.0400533325095361
"697",0,0.0490051908775071
"698",0,0.0463408049334316
"699",0,0.0380941085757125
"700",0,0.0460911794861937
"701",0,0.0355144776224501
"702",0,0.0433903040369693
"703",0,0.0431391046766569
"704",0,0.0491399732172679
"705",0,0.027592373019549
"706",0,0.0391829749081323
"707",0,0.0484833954023608
"708",0,0.038569041148337
"709",0,0.0407118409731243
"710",0,0.0404654137165805
"711",0,0.0349612516806476
"712",0,0.0503191889639933
"713",0,0.031817440647289
"714",0,0.0384427810023911
"715",0,0.0316542018260892
"716",0,0.0418746280124631
"717",0,0.0530633434930246
"718",0,0.0378607086098665
"719",0,0.203847339789894
"720",0,0.0432226731351083
"721",0,0.0438803821986918
"722",0,0.0826944009432161
"723",0,0.0316768746405387
"724",0,0.025574639213301
"725",0,0.0351492461778424
"726",0,0.0320811212677125
"727",0,0.0745248179365927
"728",0,0.0522776428862225
"729",0,0.0296321123375488
"730",0,0.0383479908868213
"731",0,0.0322581742416458
"732",0,0.0555130426260028
"733",0,0.0242063040215456
"734",0,0.0373281561459503
"735",0,0.0311965805619348
"736",0,0.0314102396777067
"737",0,0.0281561851691588
"738",0,0.0369715516238624
"739",0,0.0493786239491688
"740",0,0.0741888221247177
"741",0,0.121706095947952
"742",0,0.042475623150632
"743",0,0.0308591546443584
"744",0,0.0360501824977651
"745",0,0.0404708378671378
"746",0,0.0249598187442756
"747",0,0.0262011783011209
"748",0,0.0264729680621115
"749",0,0.032999452227716
"750",0,0.0296453657139495
"751",0,0.024391306663511
"752",0,0.0836415592304298
"753",0,0.0320369369982305
"754",0,0.0385597018940885
"755",0,0.0262717970375509
"756",0,0.0258620947420019
"757",0,0.0879728823104856
"758",0,0.0389786176750991
"759",0,0.0686432319110597
"760",0,0.0342379877276113
"761",0,0.0275782187463957
